window,symbol,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio
2024-2025 Recovery,000691.SZ,2025-02-05,2025-02-12,3.02,3.12,0.0331125827814569,0.030012582781456902,20400,0.0031
2024-2025 Recovery,000533.SZ,2025-02-05,2025-02-12,6.0,6.63,0.10499999999999998,0.10189999999999998,10200,0.0031
2024-2025 Recovery,001391.SZ,2025-02-05,2025-02-12,7.06,7.14,0.011331444759206777,0.008231444759206777,8700,0.0031
2024-2025 Recovery,000573.SZ,2025-02-05,2025-02-12,4.78,4.25,-0.11087866108786615,-0.11397866108786615,12800,0.0031
2024-2025 Recovery,000620.SZ,2025-02-05,2025-02-12,1.78,1.93,0.08426966292134819,0.08116966292134818,34600,0.0031
2024-2025 Recovery,000004.SZ,2025-02-06,2025-02-13,11.88,13.57,0.1422558922558923,0.1391558922558923,100,0.0031
2024-2025 Recovery,000856.SZ,2025-02-06,2025-02-13,10.4,12.8,0.23076923076923084,0.22766923076923085,100,0.0031
2024-2025 Recovery,002213.SZ,2025-02-06,2025-02-13,18.17,17.19,-0.05393505778756191,-0.05703505778756191,100,0.0031
2024-2025 Recovery,300323.SZ,2025-02-06,2025-02-13,7.79,8.04,0.03209242618741959,0.02899242618741959,200,0.0031
2024-2025 Recovery,000016.SZ,2025-02-06,2025-02-13,4.8,5.11,0.06458333333333344,0.06148333333333344,400,0.0031
2024-2025 Recovery,002131.SZ,2025-02-06,2025-02-13,4.02,4.72,0.17412935323383083,0.17102935323383084,400,0.0031
2024-2025 Recovery,002449.SZ,2025-02-06,2025-02-13,10.78,10.81,0.002782931354360141,-0.00031706864563985906,100,0.0031
2024-2025 Recovery,002717.SZ,2025-02-07,2025-02-14,3.34,3.85,0.15269461077844326,0.14959461077844327,500,0.0031
2024-2025 Recovery,002123.SZ,2025-02-07,2025-02-14,15.2,22.86,0.5039473684210527,0.25,100,0.0031
2024-2025 Recovery,000536.SZ,2025-02-07,2025-02-14,5.15,5.09,-0.011650485436893288,-0.014750485436893288,300,0.0031
2024-2025 Recovery,000639.SZ,2025-02-07,2025-02-14,3.2,3.19,-0.0031250000000000444,-0.006225000000000045,500,0.0031
2024-2025 Recovery,002229.SZ,2025-02-10,2025-02-17,13.6,13.8,0.014705882352941346,0.011605882352941346,100,0.0031
2024-2025 Recovery,000868.SZ,2025-02-10,2025-02-17,6.75,6.57,-0.026666666666666616,-0.029766666666666615,200,0.0031
2024-2025 Recovery,002065.SZ,2025-02-10,2025-02-17,8.95,10.31,0.1519553072625699,0.1488553072625699,100,0.0031
2024-2025 Recovery,001330.SZ,2025-02-10,2025-02-17,5.32,5.33,0.001879699248120259,-0.0012203007518797409,300,0.0031
2024-2025 Recovery,002181.SZ,2025-02-11,2025-02-18,6.58,6.02,-0.08510638297872353,-0.08820638297872353,200,0.0031
2024-2025 Recovery,002115.SZ,2025-02-11,2025-02-18,7.85,7.5,-0.04458598726114649,-0.047685987261146486,100,0.0031
2024-2025 Recovery,002212.SZ,2025-02-11,2025-02-18,8.84,8.86,0.002262443438914019,-0.0008375565610859808,100,0.0031
2024-2025 Recovery,000710.SZ,2025-02-11,2025-02-18,10.8,11.52,0.06666666666666665,0.06356666666666665,100,0.0031
2024-2025 Recovery,000818.SZ,2025-02-12,2025-02-19,27.68,39.05,0.41076589595375723,0.25,2500,0.0031
2024-2025 Recovery,002261.SZ,2025-02-12,2025-02-19,32.29,36.32,0.12480644162279342,0.12170644162279341,2100,0.0031
2024-2025 Recovery,000880.SZ,2025-02-12,2025-02-19,21.99,22.71,0.03274215552523896,0.02964215552523896,3100,0.0031
2024-2025 Recovery,000158.SZ,2025-02-12,2025-02-19,26.6,24.85,-0.06578947368421051,-0.06888947368421051,2600,0.0031
2024-2025 Recovery,000681.SZ,2025-02-12,2025-02-19,29.87,25.27,-0.15400066956812863,-0.15710066956812863,2300,0.0031
2024-2025 Recovery,000156.SZ,2025-02-12,2025-02-19,10.24,8.42,-0.177734375,-0.180834375,6700,0.0031
2024-2025 Recovery,002253.SZ,2025-02-12,2025-02-19,14.02,13.05,-0.06918687589158334,-0.07228687589158335,4900,0.0031
2024-2025 Recovery,000736.SZ,2025-02-12,2025-02-19,6.99,6.68,-0.044349070100143106,-0.047449070100143105,9900,0.0031
2024-2025 Recovery,300077.SZ,2025-02-12,2025-02-19,25.99,24.07,-0.0738745671412081,-0.07697456714120811,2600,0.0031
2024-2025 Recovery,000595.SZ,2025-02-12,2025-02-19,6.45,6.93,0.07441860465116279,0.07131860465116278,10700,0.0031
2024-2025 Recovery,000856.SZ,2025-02-13,2025-02-20,11.53,16.86,0.46227233304423243,0.25,100,0.0031
2024-2025 Recovery,002117.SZ,2025-02-13,2025-02-20,13.25,13.98,0.05509433962264154,0.05199433962264154,100,0.0031
2024-2025 Recovery,002131.SZ,2025-02-13,2025-02-20,4.59,4.33,-0.05664488017429192,-0.05974488017429192,300,0.0031
2024-2025 Recovery,002449.SZ,2025-02-13,2025-02-20,10.74,11.51,0.07169459962756042,0.06859459962756041,100,0.0031
2024-2025 Recovery,002213.SZ,2025-02-13,2025-02-20,16.62,19.19,0.15463297232250306,0.15153297232250307,100,0.0031
2024-2025 Recovery,002153.SZ,2025-02-13,2025-02-20,8.58,8.36,-0.02564102564102566,-0.02874102564102566,200,0.0031
2024-2025 Recovery,000533.SZ,2025-02-14,2025-02-21,6.1,7.2,0.18032786885245922,0.17722786885245922,300,0.0031
2024-2025 Recovery,002130.SZ,2025-02-14,2025-02-21,23.6,25.64,0.08644067796610155,0.08334067796610155,100,0.0031
2024-2025 Recovery,000668.SZ,2025-02-14,2025-02-21,5.83,5.78,-0.00857632933104624,-0.01167632933104624,400,0.0031
2024-2025 Recovery,000972.SZ,2025-02-14,2025-02-21,3.39,3.49,0.029498525073746285,0.026398525073746286,600,0.0031
2024-2025 Recovery,002112.SZ,2025-02-14,2025-02-21,16.7,17.98,0.07664670658682637,0.07354670658682637,100,0.0031
2024-2025 Recovery,002065.SZ,2025-02-17,2025-02-24,11.34,14.42,0.27160493827160503,0.25,100,0.0031
2024-2025 Recovery,002717.SZ,2025-02-17,2025-02-24,4.4,3.96,-0.10000000000000009,-0.1031000000000001,200,0.0031
2024-2025 Recovery,000042.SZ,2025-02-17,2025-02-24,6.63,7.05,0.06334841628959276,0.06024841628959276,100,0.0031
2024-2025 Recovery,000691.SZ,2025-02-17,2025-02-24,3.27,3.13,-0.042813455657492394,-0.04591345565749239,300,0.0031
2024-2025 Recovery,300137.SZ,2025-02-17,2025-02-24,6.89,6.86,-0.004354136429608024,-0.007454136429608025,100,0.0031
2024-2025 Recovery,001391.SZ,2025-02-18,2025-02-25,6.92,6.95,0.004335260115607031,0.0012352601156070315,100,0.0031
2024-2025 Recovery,001330.SZ,2025-02-18,2025-02-25,4.98,4.96,-0.004016064257028162,-0.007116064257028163,200,0.0031
2024-2025 Recovery,000710.SZ,2025-02-18,2025-02-25,11.0,14.33,0.30272727272727273,0.25,100,0.0031
2024-2025 Recovery,002058.SZ,2025-02-18,2025-02-25,11.28,12.61,0.11790780141843982,0.11480780141843981,100,0.0031
2024-2025 Recovery,000886.SZ,2025-02-19,2025-02-26,7.48,7.07,-0.05481283422459893,-0.057912834224598926,9300,0.0031
2024-2025 Recovery,000818.SZ,2025-02-19,2025-02-26,40.0,31.64,-0.20899999999999996,-0.21209999999999996,1700,0.0031
2024-2025 Recovery,000034.SZ,2025-02-19,2025-02-26,56.0,51.3,-0.08392857142857146,-0.08702857142857147,1200,0.0031
2024-2025 Recovery,002123.SZ,2025-02-19,2025-02-26,18.39,17.81,-0.03153887982599246,-0.03463887982599246,3700,0.0031
2024-2025 Recovery,002261.SZ,2025-02-19,2025-02-26,35.1,37.56,0.07008547008547006,0.06698547008547005,1900,0.0031
2024-2025 Recovery,000880.SZ,2025-02-19,2025-02-26,23.28,31.69,0.3612542955326461,0.25,2900,0.0031
2024-2025 Recovery,300065.SZ,2025-02-19,2025-02-26,13.7,12.37,-0.09708029197080292,-0.10018029197080293,5000,0.0031
2024-2025 Recovery,002380.SZ,2025-02-19,2025-02-26,26.71,28.87,0.08086858854361667,0.07776858854361667,2600,0.0031
2024-2025 Recovery,301306.SZ,2025-02-19,2025-02-26,43.92,47.25,0.07581967213114749,0.07271967213114748,1500,0.0031
2024-2025 Recovery,001309.SZ,2025-02-19,2025-02-26,121.25,149.45,0.23257731958762884,0.22947731958762885,500,0.0031
2024-2025 Recovery,000856.SZ,2025-02-20,2025-02-27,16.5,12.82,-0.22303030303030302,-0.22613030303030301,200,0.0031
2024-2025 Recovery,000506.SZ,2025-02-20,2025-02-27,5.5,5.93,0.07818181818181813,0.07508181818181812,600,0.0031
2024-2025 Recovery,002212.SZ,2025-02-20,2025-02-27,8.96,9.08,0.013392857142856984,0.010292857142856984,300,0.0031
2024-2025 Recovery,002213.SZ,2025-02-20,2025-02-27,18.6,19.03,0.02311827956989254,0.020018279569892543,100,0.0031
2024-2025 Recovery,000967.SZ,2025-02-20,2025-02-27,6.65,6.55,-0.015037593984962516,-0.018137593984962515,500,0.0031
2024-2025 Recovery,000801.SZ,2025-02-20,2025-02-27,16.46,18.09,0.09902794653705937,0.09592794653705937,200,0.0031
2024-2025 Recovery,000609.SZ,2025-02-20,2025-02-27,2.75,2.7,-0.018181818181818077,-0.021281818181818075,1200,0.0031
2024-2025 Recovery,002195.SZ,2025-02-21,2025-02-28,5.08,5.0,-0.015748031496062964,-0.018848031496062963,400,0.0031
2024-2025 Recovery,000156.SZ,2025-02-21,2025-02-28,8.91,7.92,-0.11111111111111116,-0.11421111111111117,200,0.0031
2024-2025 Recovery,000533.SZ,2025-02-21,2025-02-28,7.2,6.55,-0.09027777777777779,-0.0933777777777778,300,0.0031
2024-2025 Recovery,002112.SZ,2025-02-21,2025-02-28,17.76,15.12,-0.1486486486486488,-0.1517486486486488,100,0.0031
2024-2025 Recovery,002131.SZ,2025-02-21,2025-02-28,4.37,3.98,-0.08924485125858128,-0.09234485125858129,500,0.0031
2024-2025 Recovery,000892.SZ,2025-02-24,2025-03-03,4.68,3.92,-0.16239316239316237,-0.16549316239316236,400,0.0031
2024-2025 Recovery,002065.SZ,2025-02-24,2025-03-03,13.67,11.38,-0.16752011704462322,-0.1706201170446232,100,0.0031
2024-2025 Recovery,000573.SZ,2025-02-24,2025-03-03,4.36,4.42,0.013761467889908063,0.010661467889908063,400,0.0031
2024-2025 Recovery,000811.SZ,2025-02-24,2025-03-03,13.91,13.26,-0.04672897196261683,-0.049828971962616826,100,0.0031
2024-2025 Recovery,000042.SZ,2025-02-24,2025-03-03,7.0,7.46,0.06571428571428561,0.06261428571428561,200,0.0031
2024-2025 Recovery,000972.SZ,2025-02-24,2025-03-03,3.36,3.14,-0.06547619047619035,-0.06857619047619036,500,0.0031
2024-2025 Recovery,002717.SZ,2025-02-25,2025-03-04,3.77,3.65,-0.03183023872679047,-0.03493023872679047,300,0.0031
2024-2025 Recovery,002058.SZ,2025-02-25,2025-03-04,12.08,10.99,-0.09023178807947019,-0.0933317880794702,100,0.0031
2024-2025 Recovery,000868.SZ,2025-02-25,2025-03-04,7.2,7.27,0.009722222222222188,0.006622222222222187,100,0.0031
2024-2025 Recovery,000536.SZ,2025-02-25,2025-03-04,6.56,5.64,-0.1402439024390244,-0.1433439024390244,200,0.0031
2024-2025 Recovery,001309.SZ,2025-02-26,2025-03-05,155.0,143.69,-0.07296774193548383,-0.07606774193548384,400,0.0031
2024-2025 Recovery,000818.SZ,2025-02-26,2025-03-05,31.64,30.15,-0.04709228824273082,-0.050192288242730816,2200,0.0031
2024-2025 Recovery,000880.SZ,2025-02-26,2025-03-05,30.77,27.53,-0.10529736756581076,-0.10839736756581077,2200,0.0031
2024-2025 Recovery,000034.SZ,2025-02-26,2025-03-05,51.29,48.7,-0.05049717293819456,-0.053597172938194555,1300,0.0031
2024-2025 Recovery,002123.SZ,2025-02-26,2025-03-05,18.0,19.6,0.08888888888888902,0.08578888888888901,3900,0.0031
2024-2025 Recovery,002117.SZ,2025-02-26,2025-03-05,14.4,13.0,-0.09722222222222221,-0.10032222222222222,4800,0.0031
2024-2025 Recovery,002261.SZ,2025-02-26,2025-03-05,37.24,38.02,0.02094522019334044,0.017845220193340443,1800,0.0031
2024-2025 Recovery,000004.SZ,2025-02-26,2025-03-05,12.82,12.18,-0.0499219968798752,-0.053021996879875195,5400,0.0031
2024-2025 Recovery,000006.SZ,2025-02-26,2025-03-05,6.57,6.52,-0.007610350076103556,-0.010710350076103556,10600,0.0031
2024-2025 Recovery,300065.SZ,2025-02-26,2025-03-05,12.27,11.88,-0.03178484107579449,-0.03488484107579449,5700,0.0031
2024-2025 Recovery,000948.SZ,2025-02-27,2025-03-06,20.01,20.57,0.027986006996501667,0.024886006996501668,200,0.0031
2024-2025 Recovery,000856.SZ,2025-02-27,2025-03-06,12.65,13.5,0.06719367588932812,0.06409367588932811,300,0.0031
2024-2025 Recovery,000506.SZ,2025-02-27,2025-03-06,5.63,5.23,-0.07104795737122549,-0.0741479573712255,700,0.0031
2024-2025 Recovery,002213.SZ,2025-02-27,2025-03-06,18.62,18.15,-0.02524167561761559,-0.028341675617615587,200,0.0031
2024-2025 Recovery,000681.SZ,2025-02-27,2025-03-06,23.55,26.29,0.11634819532908702,0.11324819532908702,100,0.0031
2024-2025 Recovery,002368.SZ,2025-02-27,2025-03-06,28.41,28.54,0.00457585357268564,0.0014758535726856399,100,0.0031
2024-2025 Recovery,002616.SZ,2025-02-28,2025-03-07,6.77,6.0,-0.11373707533234856,-0.11683707533234856,400,0.0031
2024-2025 Recovery,000710.SZ,2025-02-28,2025-03-07,12.87,17.31,0.3449883449883451,0.25,200,0.0031
2024-2025 Recovery,000967.SZ,2025-02-28,2025-03-07,5.85,5.91,0.010256410256410442,0.007156410256410442,500,0.0031
2024-2025 Recovery,002212.SZ,2025-02-28,2025-03-07,8.78,9.15,0.042141230068337254,0.039041230068337256,300,0.0031
2024-2025 Recovery,002112.SZ,2025-02-28,2025-03-07,15.11,15.91,0.05294506949040367,0.049845069490403675,100,0.0031
2024-2025 Recovery,002380.SZ,2025-02-28,2025-03-07,27.49,28.67,0.042924699890869444,0.039824699890869446,100,0.0031
2024-2025 Recovery,002253.SZ,2025-02-28,2025-03-07,11.86,13.7,0.15514333895446875,0.15204333895446875,200,0.0031
2024-2025 Recovery,000158.SZ,2025-02-28,2025-03-07,24.91,24.91,0.0,-0.0031,100,0.0031
2024-2025 Recovery,000573.SZ,2025-03-03,2025-03-10,4.18,4.41,0.055023923444976086,0.05192392344497609,400,0.0031
2024-2025 Recovery,000595.SZ,2025-03-03,2025-03-10,5.91,5.93,0.0033840947546530664,0.0002840947546530665,300,0.0031
2024-2025 Recovery,000042.SZ,2025-03-03,2025-03-10,7.45,6.05,-0.18791946308724838,-0.19101946308724838,200,0.0031
2024-2025 Recovery,002065.SZ,2025-03-03,2025-03-10,11.22,12.77,0.13814616755793208,0.13504616755793208,100,0.0031
2024-2025 Recovery,000892.SZ,2025-03-03,2025-03-10,3.73,4.21,0.12868632707774807,0.12558632707774808,400,0.0031
2024-2025 Recovery,002131.SZ,2025-03-03,2025-03-10,3.86,4.26,0.10362694300518127,0.10052694300518127,400,0.0031
2024-2025 Recovery,000518.SZ,2025-03-04,2025-03-11,2.19,2.24,0.022831050228310668,0.01973105022831067,600,0.0031
2024-2025 Recovery,000409.SZ,2025-03-04,2025-03-11,12.95,15.16,0.17065637065637063,0.16755637065637063,100,0.0031
2024-2025 Recovery,002717.SZ,2025-03-04,2025-03-11,3.66,3.72,0.016393442622950838,0.013293442622950838,300,0.0031
2024-2025 Recovery,000809.SZ,2025-03-05,2025-03-12,3.16,3.37,0.06645569620253156,0.06335569620253155,21100,0.0031
2024-2025 Recovery,000880.SZ,2025-03-05,2025-03-12,28.8,36.64,0.27222222222222214,0.25,2300,0.0031
2024-2025 Recovery,002261.SZ,2025-03-05,2025-03-12,39.0,35.17,-0.09820512820512817,-0.10130512820512817,1700,0.0031
2024-2025 Recovery,002123.SZ,2025-03-05,2025-03-12,19.1,17.71,-0.07277486910994768,-0.07587486910994769,3400,0.0031
2024-2025 Recovery,001309.SZ,2025-03-05,2025-03-12,144.99,151.79,0.04689978619215096,0.04379978619215096,400,0.0031
2024-2025 Recovery,001306.SZ,2025-03-05,2025-03-12,95.55,98.51,0.030978545264259694,0.027878545264259695,600,0.0031
2024-2025 Recovery,002227.SZ,2025-03-05,2025-03-12,12.98,13.1,0.009244992295839749,0.006144992295839749,5100,0.0031
2024-2025 Recovery,300458.SZ,2025-03-05,2025-03-12,63.04,60.81,-0.035374365482233494,-0.03847436548223349,1000,0.0031
2024-2025 Recovery,000818.SZ,2025-03-05,2025-03-12,30.0,32.71,0.09033333333333338,0.08723333333333337,2200,0.0031
2024-2025 Recovery,001395.SZ,2025-03-05,2025-03-12,40.5,41.0,0.012345679012345734,0.009245679012345734,1600,0.0031
2024-2025 Recovery,000034.SZ,2025-03-06,2025-03-13,51.51,47.57,-0.07649000194137057,-0.07959000194137057,100,0.0031
2024-2025 Recovery,002195.SZ,2025-03-06,2025-03-13,6.93,6.31,-0.08946608946608947,-0.09256608946608948,700,0.0031
2024-2025 Recovery,002410.SZ,2025-03-06,2025-03-13,15.5,14.21,-0.08322580645161282,-0.08632580645161282,300,0.0031
2024-2025 Recovery,001333.SZ,2025-03-06,2025-03-13,23.98,21.29,-0.11217681401167645,-0.11527681401167646,200,0.0031
2024-2025 Recovery,000856.SZ,2025-03-06,2025-03-13,13.18,12.66,-0.039453717754172946,-0.042553717754172944,400,0.0031
2024-2025 Recovery,001298.SZ,2025-03-06,2025-03-13,30.8,28.06,-0.08896103896103902,-0.09206103896103902,100,0.0031
2024-2025 Recovery,300065.SZ,2025-03-06,2025-03-13,12.08,12.85,0.0637417218543046,0.0606417218543046,400,0.0031
2024-2025 Recovery,000536.SZ,2025-03-06,2025-03-13,6.15,6.1,-0.008130081300813163,-0.011230081300813164,800,0.0031
2024-2025 Recovery,000506.SZ,2025-03-06,2025-03-13,4.97,5.35,0.0764587525150906,0.0733587525150906,1000,0.0031
2024-2025 Recovery,000665.SZ,2025-03-07,2025-03-14,5.8,6.89,0.1879310344827585,0.1848310344827585,400,0.0031
2024-2025 Recovery,000710.SZ,2025-03-07,2025-03-14,18.0,17.27,-0.04055555555555557,-0.043655555555555565,100,0.0031
2024-2025 Recovery,002253.SZ,2025-03-07,2025-03-14,13.17,12.88,-0.022019741837509432,-0.02511974183750943,100,0.0031
2024-2025 Recovery,001256.SZ,2025-03-07,2025-03-14,21.89,25.28,0.15486523526724527,0.15176523526724528,100,0.0031
2024-2025 Recovery,000801.SZ,2025-03-07,2025-03-14,19.77,17.37,-0.12139605462822456,-0.12449605462822456,100,0.0031
2024-2025 Recovery,000681.SZ,2025-03-07,2025-03-14,24.88,23.4,-0.059485530546623866,-0.06258553054662387,100,0.0031
2024-2025 Recovery,002115.SZ,2025-03-07,2025-03-14,8.55,8.85,0.0350877192982455,0.0319877192982455,300,0.0031
2024-2025 Recovery,002110.SZ,2025-03-07,2025-03-14,4.28,4.23,-0.011682242990654124,-0.014782242990654124,600,0.0031
2024-2025 Recovery,002065.SZ,2025-03-10,2025-03-17,12.17,11.9,-0.022185702547247277,-0.025285702547247275,300,0.0031
2024-2025 Recovery,002178.SZ,2025-03-10,2025-03-17,7.45,7.17,-0.037583892617449655,-0.04068389261744965,400,0.0031
2024-2025 Recovery,000892.SZ,2025-03-10,2025-03-17,4.04,3.98,-0.014851485148514865,-0.017951485148514863,900,0.0031
2024-2025 Recovery,001288.SZ,2025-03-10,2025-03-17,35.53,32.87,-0.07486631016042788,-0.07796631016042789,100,0.0031
2024-2025 Recovery,000158.SZ,2025-03-10,2025-03-17,25.03,27.15,0.08469836196564118,0.08159836196564117,100,0.0031
2024-2025 Recovery,000156.SZ,2025-03-12,2025-03-19,9.62,8.77,-0.08835758835758833,-0.09145758835758834,6900,0.0031
2024-2025 Recovery,000880.SZ,2025-03-12,2025-03-19,36.64,37.03,0.010644104803493537,0.007544104803493537,1800,0.0031
2024-2025 Recovery,002261.SZ,2025-03-12,2025-03-19,34.66,34.21,-0.012983266012694616,-0.016083266012694615,1900,0.0031
2024-2025 Recovery,002238.SZ,2025-03-12,2025-03-19,11.0,9.61,-0.12636363636363646,-0.12946363636363645,6000,0.0031
2024-2025 Recovery,000409.SZ,2025-03-12,2025-03-19,15.41,15.55,0.009085009733938998,0.005985009733938998,4300,0.0031
2024-2025 Recovery,300458.SZ,2025-03-12,2025-03-19,60.0,59.69,-0.005166666666666653,-0.008266666666666653,1100,0.0031
2024-2025 Recovery,001306.SZ,2025-03-12,2025-03-19,99.8,99.5,-0.0030060120240480437,-0.006106012024048044,600,0.0031
2024-2025 Recovery,000533.SZ,2025-03-12,2025-03-19,7.06,7.15,0.012747875354107707,0.009647875354107707,9400,0.0031
2024-2025 Recovery,001309.SZ,2025-03-12,2025-03-19,153.0,143.02,-0.06522875816993456,-0.06832875816993457,400,0.0031
2024-2025 Recovery,002112.SZ,2025-03-12,2025-03-19,16.35,16.89,0.03302752293577971,0.02992752293577971,4000,0.0031
2024-2025 Recovery,300810.SZ,2025-03-13,2025-03-20,33.28,41.59,0.24969951923076938,0.2465995192307694,100,0.0031
2024-2025 Recovery,001395.SZ,2025-03-13,2025-03-20,40.58,43.31,0.06727451946771823,0.06417451946771822,100,0.0031
2024-2025 Recovery,300065.SZ,2025-03-13,2025-03-20,13.5,17.88,0.3244444444444443,0.25,400,0.0031
2024-2025 Recovery,001333.SZ,2025-03-13,2025-03-20,21.17,21.19,0.0009447331128955572,-0.0021552668871044427,200,0.0031
2024-2025 Recovery,000818.SZ,2025-03-13,2025-03-20,29.6,28.58,-0.03445945945945961,-0.037559459459459606,100,0.0031
2024-2025 Recovery,002195.SZ,2025-03-13,2025-03-20,6.28,6.65,0.05891719745222934,0.05581719745222934,900,0.0031
2024-2025 Recovery,000668.SZ,2025-03-13,2025-03-20,5.82,5.98,0.027491408934708028,0.02439140893470803,900,0.0031
2024-2025 Recovery,001207.SZ,2025-03-13,2025-03-20,22.33,23.58,0.055978504254366346,0.05287850425436635,200,0.0031
2024-2025 Recovery,300056.SZ,2025-03-13,2025-03-20,14.7,15.6,0.061224489795918435,0.05812448979591844,300,0.0031
2024-2025 Recovery,000034.SZ,2025-03-13,2025-03-20,47.1,47.35,0.005307855626327074,0.002207855626327074,100,0.0031
2024-2025 Recovery,000523.SZ,2025-03-14,2025-03-21,3.67,3.43,-0.06539509536784738,-0.06849509536784738,900,0.0031
2024-2025 Recovery,000665.SZ,2025-03-14,2025-03-21,6.89,5.53,-0.1973875181422351,-0.2004875181422351,400,0.0031
2024-2025 Recovery,000710.SZ,2025-03-14,2025-03-21,17.3,14.9,-0.138728323699422,-0.141828323699422,100,0.0031
2024-2025 Recovery,001256.SZ,2025-03-14,2025-03-21,25.36,31.36,0.2365930599369086,0.2334930599369086,100,0.0031
2024-2025 Recovery,000506.SZ,2025-03-14,2025-03-21,5.15,5.37,0.042718446601941684,0.039618446601941686,600,0.0031
2024-2025 Recovery,002155.SZ,2025-03-14,2025-03-21,23.81,23.97,0.006719865602687891,0.0036198656026878912,100,0.0031
2024-2025 Recovery,000573.SZ,2025-03-14,2025-03-21,4.38,4.86,0.1095890410958904,0.1064890410958904,700,0.0031
2024-2025 Recovery,000962.SZ,2025-03-14,2025-03-21,16.62,15.65,-0.05836341756919383,-0.06146341756919383,200,0.0031
2024-2025 Recovery,002329.SZ,2025-03-17,2025-03-24,3.96,3.49,-0.11868686868686862,-0.12178686868686862,700,0.0031
2024-2025 Recovery,000612.SZ,2025-03-17,2025-03-24,8.75,8.97,0.025142857142857133,0.022042857142857135,300,0.0031
2024-2025 Recovery,002034.SZ,2025-03-17,2025-03-24,20.1,19.18,-0.04577114427860707,-0.048871144278607066,100,0.0031
2024-2025 Recovery,002115.SZ,2025-03-17,2025-03-24,9.01,9.5,0.05438401775804658,0.05128401775804658,300,0.0031
2024-2025 Recovery,002110.SZ,2025-03-17,2025-03-24,4.26,4.34,0.018779342723004744,0.015679342723004745,700,0.0031
